6	0.073	20	174.253
6	0.073	14	174.139
36	0.073	14	170.451
23	0.073	19	167.416
16	0.073	14	165.177
24	0.073	17	163.842
35	0.073	16	162.254
153	0.073	12	162.088
34	0.073	16	161.934
23	0.073	15	160.797
38	113.250	31	328.126
8	15.878	30	306.985
13	14.358	30	301.138
9	12.925	20	215.473
11	12.908	18	215.142
12	2.087	20	207.232
7	1.811	22	204.075
7	1.720	24	203.047
7	1.662	19	194.084
10	1.255	19	193.465
7	1.131	19	191.614
6	1.073	14	167.192
7	0.923	19	164.112
6	0.405	19	159.822
14	0.131	18	159.651
23	0.024	15	159.049
15	0.024	14	157.906
16	0.024	17	143.875
11	0.024	19	143.332
12	0.024	17	139.327
49	0.024	17	137.764
11	0.024	13	133.904
28	88.053	16	299.593
13	28.802	25	276.332
7	2.730	28	255.641
26	71.493	14	266.874
14	17.680	22	216.235
13	7.938	19	216.105
4	0.822	15	213.675
6	0.822	21	211.877
5	0.822	41	196.128
4	0.822	20	189.506
37	112.901	17	283.428
28	74.422	27	277.420
20	48.845	19	265.434
12	13.134	24	256.656
14	10.759	19	241.020
8	6.544	20	236.898
10	3.487	31	224.796
9	2.409	21	220.278
7	0.964	19	218.482
27	0.661	15	218.471
7	0.488	23	195.528
16	0.126	17	169.804
34	0.126	14	168.470
8	0.126	16	162.745
12	0.126	15	161.898
18	0.126	23	159.894
11	0.126	20	157.779
14	0.126	18	153.728
21	0.126	17	151.425
13	0.126	17	149.990
26	42.940	18	272.537
17	30.899	20	263.349
10	14.535	24	261.992
14	13.324	50	246.290
9	9.544	25	208.064
16	6.677	25	206.834
10	4.044	19	205.202
9	2.767	16	180.252
11	1.819	20	174.312
10	1.508	16	166.668
6	1.295	17	165.329
8	1.294	17	165.320
6	0.647	19	161.381
5	0.647	21	160.089
7	0.647	13	155.381
7	0.647	19	153.828
8	0.647	17	145.559
9	0.647	15	140.599
29	0.647	14	139.542
6	0.647	23	137.353
27	0.647	16	136.218
19	0.647	16	124.072
14	0.647	12	123.019
22	0.647	14	120.419
20	0.647	13	119.330
40	0.647	19	111.348
21	0.647	42	108.774
29	0.647	18	107.378
100	409.626	32	357.826
23	45.838	33	354.596
21	33.056	48	353.216
13	26.168	55	346.295
10	11.996	21	270.894
12	10.076	30	269.657
13	9.368	15	236.611
14	4.160	17	232.371
11	4.153	21	231.209
8	3.242	18	222.673
9	3.130	28	222.017
7	2.657	22	220.035
8	1.306	16	207.943
7	1.200	19	206.290
33	1.198	17	205.926
8	1.104	37	199.487
7	1.005	16	198.293
6	0.995	15	197.711
5	0.244	24	194.008
10	0.112	17	192.319
7	0.112	22	190.063
5	0.112	19	189.731
9	0.112	19	174.622
7	0.112	16	173.563
6	0.112	16	163.147
6	0.112	13	162.160
121	0.112	14	159.128
6	0.112	14	154.680
21	0.112	18	148.145
24	0.112	14	142.446
29	0.112	15	140.600
40	0.112	16	140.160
6	0.112	23	138.065
20	0.112	18	135.277
31	0.112	16	128.811
40	0.112	17	128.226
37	70.712	56	443.962
18	41.207	41	283.552
19	30.628	21	265.017
14	23.268	24	258.107
11	9.055	19	246.239
9	7.001	15	220.986
12	5.850	19	184.591
7	3.874	16	181.903
6	0.167	18	166.428
5	0.167	25	165.190
17	23.897	27	265.686
8	11.536	20	258.092
10	6.874	18	253.386
13	4.675	17	195.599
8	3.310	19	193.511
9	2.551	22	183.039
7	1.186	20	182.776
5	0.825	22	178.381
5	0.608	18	169.953
21	0.302	25	166.533
14	0.021	16	166.284
7	0.021	14	161.348
5	0.021	15	158.008
12	0.021	18	155.388
110	505.102	85	595.455
45	193.028	46	436.122
39	145.329	35	310.576
37	117.484	30	299.367
39	103.402	52	292.502
15	38.314	27	273.750
17	27.763	30	272.924
13	22.070	38	234.190
10	9.649	17	231.066
11	7.972	18	209.629
15	7.031	17	202.092
8	6.039	19	201.908
8	4.104	20	194.882
6	3.365	16	186.506
9	2.230	20	184.500
7	2.083	18	182.202
7	1.964	18	179.778
8	1.878	16	175.809
9	1.870	16	173.837
58	1.773	18	169.855
6	1.423	17	168.438
8	1.356	19	166.571
6	0.564	24	160.625
6	0.405	16	158.995
7	0.196	20	157.886
5	0.013	17	156.508
5	0.013	14	154.939
5	0.013	11	154.190
7	0.013	21	152.949
6	0.013	17	151.676
6	0.013	16	146.040
58	0.013	18	144.062
7	0.013	23	143.807
36	0.013	14	142.811
30	0.013	20	141.000
26	0.013	19	140.966
5	0.013	20	140.013
32	0.013	18	137.544
5	0.013	14	132.720
135	0.013	13	131.588
32	0.013	20	129.752
70	0.013	14	126.357
36	94.990	18	280.811
18	41.622	41	260.397
23	38.622	21	242.364
15	26.745	31	229.812
15	18.576	25	222.726
11	16.334	18	215.692
7	9.383	17	207.987
9	9.204	23	206.517
9	5.506	20	200.235
9	4.109	23	198.265
9	3.872	27	192.805
14	2.219	19	190.022
9	1.675	17	188.552
9	0.890	18	184.724
31	0.816	25	177.754
14	0.332	16	173.771
21	0.332	15	171.680
14	0.332	18	150.016
14	0.332	15	144.417
6	0.332	14	138.588
16	0.332	26	137.713
36	0.332	19	136.961
48	0.332	17	135.619
50	215.676	62	469.285
52	184.464	31	323.810
38	62.798	20	293.528
23	44.570	15	290.596
23	39.285	41	289.448
23	32.661	24	254.335
18	24.572	23	247.278
11	17.513	24	239.591
12	13.770	21	224.488
13	9.512	14	213.446
6	7.098	21	212.268
15	6.386	17	209.665
9	6.238	24	206.114
8	6.129	18	200.511
11	5.248	17	194.585
8	4.533	21	194.230
10	3.256	23	193.466
10	2.836	17	190.560
39	2.519	17	184.071
7	2.458	17	183.651
9	1.257	16	183.349
9	0.904	17	179.339
9	0.695	16	177.841
7	0.239	15	177.832
10	0.215	28	176.673
8	0.189	19	170.583
9	0.176	18	168.977
35	0.010	17	166.459
7	0.010	16	165.145
7	0.010	16	164.253
5	0.010	23	163.372
6	0.010	15	162.386
5	0.010	16	160.131
44	0.010	21	150.165
5	0.010	15	149.879
30	0.010	33	149.139
45	0.010	14	146.715
5	0.010	15	145.420
28	0.010	22	145.083
43	0.010	15	142.500
78	0.010	17	139.768
82	0.010	19	136.128
166	738.949	56	467.289
25	33.249	49	462.518
12	28.711	31	308.610
9	17.819	25	275.620
16	10.754	27	259.731
10	9.687	16	236.607
12	7.567	18	235.299
33	7.457	20	228.911
8	5.278	17	217.012
9	4.687	23	208.194
12	0.331	16	196.951
173	0.256	18	195.538
21	0.256	18	195.202
16	0.256	20	191.685
16	0.256	18	188.906
17	0.256	15	187.077
17	31.079	26	244.355
15	27.141	22	201.309
7	2.342	19	185.860
4	1.341	17	183.593
4	0.111	15	164.852
25	64.830	32	383.980
18	54.795	27	326.749
13	29.361	19	317.855
13	28.607	19	272.512
14	21.176	25	258.117
10	20.487	24	254.200
13	17.726	20	243.259
15	14.857	20	239.736
11	13.345	31	222.221
8	9.327	21	217.410
11	7.853	19	206.207
8	7.827	18	204.223
8	3.796	17	200.699
12	3.767	15	195.927
6	1.239	16	184.322
31	1.197	16	183.231
8	0.623	14	171.515
7	0.590	14	168.160
6	0.569	17	168.014
23	0.492	13	166.607
21	0.424	19	165.155
26	0.406	15	164.171
41	0.040	17	155.886
5	0.021	15	152.850
24	0.021	17	151.680
5	0.021	19	150.433
27	0.021	18	150.073
24	0.021	18	144.710
24	0.021	18	143.727
28	55.590	19	241.814
24	33.240	20	241.173
17	16.544	20	234.195
17	14.516	27	223.935
11	14.061	33	219.951
14	12.187	19	213.466
12	11.079	21	201.540
9	9.979	16	199.421
12	8.886	20	188.194
12	8.431	19	188.180
10	7.847	22	180.987
7	7.689	20	177.617
11	6.756	15	177.310
11	4.159	18	177.222
8	3.390	14	175.640
12	2.301	19	175.568
7	1.480	13	174.050
6	1.096	15	173.440
11	0.712	19	172.240
10	0.620	23	168.944
7	0.482	21	168.741
9	0.192	17	167.325
5	0.145	13	164.459
40	0.040	13	162.739
5	0.040	20	159.934
28	0.040	12	159.896
30	0.040	55	159.877
45	0.040	17	158.343
8	0.040	15	155.464
5	0.040	13	154.488
6	0.040	16	154.279
5	0.040	13	150.024
39	0.040	16	149.926
6	0.040	18	147.969
5	0.040	16	144.944
5	0.040	15	144.194
35	0.040	13	143.697
28	0.040	14	140.118
30	0.040	15	135.054
29	0.040	18	130.654
20	34.573	45	376.594
16	29.697	27	296.545
13	21.339	18	259.664
20	14.750	25	236.569
9	13.280	25	225.016
13	12.503	21	211.404
10	12.336	14	201.470
14	9.421	18	199.980
12	8.039	13	186.595
12	5.819	13	178.448
8	4.821	18	177.623
9	3.846	14	171.316
8	1.288	19	160.982
8	0.285	18	158.142
8	0.085	16	157.212
26	0.085	19	156.906
20	0.085	13	149.337
20	0.085	12	145.371
18	0.085	15	142.960
14	0.085	15	141.643
32	0.085	16	135.068
13	0.085	21	130.283
29	0.085	15	122.902
33	0.085	17	114.466
41	115.837	47	326.588
44	88.916	21	262.750
22	28.317	23	251.006
20	14.522	16	250.843
14	13.777	30	246.881
12	8.774	20	221.967
17	8.645	15	219.562
17	1.421	21	217.553
28	0.326	23	189.727
14	0.075	16	187.742
9	0.075	16	181.614
11	0.075	17	180.942
11	0.075	16	177.437
16	0.075	18	170.846
32	0.075	19	154.827
22	0.075	13	154.203
57	0.075	13	153.604
15	0.075	15	153.503
19	0.075	20	151.918
22	0.075	16	147.968
19	0.075	12	142.901
10	4.967	21	180.120
8	3.324	17	174.597
6	0.310	15	160.293
5	0.310	15	155.931
95	492.759	39	525.973
37	113.640	36	326.593
43	12.024	26	325.459
17	11.995	16	298.633
17	7.790	16	242.758
9	6.857	29	239.860
9	3.269	17	231.146
13	2.355	21	226.124
10	1.937	16	221.904
9	0.988	19	213.193
9	0.436	21	197.767
101	0.057	19	180.611
7	0.057	12	175.588
22	0.057	14	173.017
14	0.057	16	160.420
22	0.057	17	154.230
13	0.057	15	153.318
96	356.793	88	391.782
34	75.504	32	278.118
28	74.429	20	260.938
20	36.142	27	248.095
16	34.481	18	239.535
19	21.799	25	235.064
15	18.681	26	226.997
17	13.876	21	224.457
11	13.783	23	215.807
9	13.293	17	215.615
11	10.279	26	212.325
13	9.275	24	210.974
9	4.195	20	209.906
13	4.099	18	203.342
12	3.601	19	199.587
6	1.277	24	198.145
9	0.882	18	197.333
8	0.659	16	194.425
8	0.659	14	193.490
8	0.659	22	192.120
8	0.659	23	191.926
30	0.659	17	190.705
8	0.659	20	188.519
28	0.659	19	180.976
7	0.659	17	180.085
26	0.659	17	175.424
25	0.659	18	174.056
7	0.659	19	173.339
5	0.659	16	171.973
31	0.659	22	170.946
57	0.659	15	170.287
50	0.659	13	169.411
120	0.659	15	163.040
38	0.659	13	152.787
7	4.356	29	240.066
9	0.320	16	212.061
8	0.320	20	195.798
5	0.320	22	195.402
5	0.320	16	180.163
27	69.676	16	237.109
18	33.836	23	221.209
15	15.629	17	208.731
13	9.967	17	207.740
13	8.633	18	201.264
9	7.715	28	195.476
4	2.459	15	183.311
8	1.678	26	175.268
5	0.147	16	174.044
4	0.147	14	172.423
50	240.276	53	361.676
32	109.042	17	347.631
25	48.109	37	252.492
18	30.430	18	233.694
9	15.191	25	223.826
11	9.967	19	211.024
5	4.889	22	208.897
6	0.542	25	203.302
6	0.470	16	200.556
7	0.470	17	184.211
219	1096.752	35	527.302
7	1.797	34	341.312
4	1.797	16	267.171
23	55.489	18	217.972
17	26.277	20	212.228
14	20.010	15	208.846
12	7.427	15	178.217
5	5.216	22	176.669
5	5.216	12	174.471
94	402.146	65	440.277
18	44.779	53	357.395
20	41.703	35	349.837
33	36.515	25	242.236
12	24.500	20	221.421
7	23.018	20	215.865
17	7.735	14	211.819
9	7.157	22	209.574
15	4.860	17	207.097
11	4.697	17	204.149
11	4.240	14	201.830
8	3.414	18	188.260
10	3.338	19	186.101
9	2.944	15	185.880
8	2.154	14	185.734
7	1.500	20	181.945
6	0.286	17	181.775
7	0.218	13	181.061
9	0.218	15	179.937
10	0.218	17	179.896
33	0.218	26	172.651
9	0.218	16	170.917
30	0.218	31	166.846
49	0.218	17	161.719
22	0.218	18	151.436
22	0.218	14	149.002
35	0.218	18	147.954
23	0.218	13	147.303
30	0.218	15	144.381
23	0.218	17	130.977
82	248.238	108	465.302
63	140.077	67	332.425
43	80.579	42	302.426
26	67.911	19	287.338
35	25.028	29	282.735
18	22.866	21	270.182
16	20.901	30	269.626
21	12.097	20	251.823
16	8.945	25	238.557
8	8.186	16	234.623
10	5.289	19	226.902
9	3.600	17	225.244
7	3.318	39	222.522
8	1.102	24	222.103
6	1.035	20	220.800
7	0.295	21	214.736
7	0.103	15	212.411
30	0.101	15	194.634
56	0.101	24	192.787
8	0.101	19	191.071
7	0.101	17	188.040
33	0.101	23	186.324
5	0.101	19	181.039
6	0.101	19	174.799
48	0.101	20	171.743
38	0.101	36	171.425
27	0.101	16	167.254
26	0.101	16	165.978
5	0.101	19	165.812
19	0.101	14	165.291
100	0.101	17	164.460
12	14.645	25	244.420
6	0.766	28	229.196
4	0.261	20	209.888
4	0.181	18	196.328
6	0.181	18	196.145
4	0.181	20	182.208
115	426.502	57	366.254
57	158.202	25	322.463
22	66.209	57	298.879
24	50.595	26	263.260
19	46.415	18	257.600
19	31.749	58	245.138
16	30.517	20	235.272
14	25.920	18	214.802
16	22.485	19	214.587
10	15.129	15	214.195
21	10.138	26	211.862
10	5.302	19	204.660
8	0.433	20	203.381
11	0.433	17	202.955
11	0.433	18	200.260
7	0.433	18	178.438
7	0.433	19	174.908
7	0.433	18	171.130
16	0.433	18	168.931
7	0.433	19	167.535
35	0.433	16	166.311
130	0.433	16	166.220
73	0.433	26	164.008
27	0.433	16	161.811
31	0.433	14	159.407
36	0.433	23	151.735
30	0.433	16	145.290
10	11.395	17	231.121
80	347.257	85	535.703
40	124.041	27	349.286
37	88.089	40	330.151
33	80.543	28	286.247
28	44.684	52	284.360
21	41.009	29	270.868
16	37.691	24	258.620
16	27.609	22	256.778
13	22.746	30	256.658
12	19.796	18	256.194
15	19.170	29	255.930
13	17.693	42	251.078
12	17.287	24	249.166
14	14.684	19	246.262
10	12.024	22	242.384
11	10.566	13	235.578
10	10.246	25	234.959
9	9.766	18	226.575
11	9.243	21	225.666
9	8.236	18	222.239
10	7.959	18	221.576
8	6.466	25	220.586
9	6.185	17	214.969
8	4.310	20	213.378
8	3.892	19	207.676
9	3.644	14	205.189
7	1.845	21	197.326
11	1.185	17	195.844
6	0.657	23	192.501
9	0.581	23	188.289
8	0.421	20	186.185
6	0.359	14	185.819
9	0.350	14	180.520
10	0.160	18	177.226
7	0.060	36	176.968
7	0.044	15	175.117
8	0.044	18	169.863
6	0.044	14	167.412
7	0.044	16	164.787
5	0.044	16	164.138
6	0.044	19	160.259
81	0.044	20	158.388
7	0.044	17	156.226
5	0.044	17	153.981
70	0.044	16	153.850
6	0.044	13	151.250
5	0.044	15	150.003
77	0.044	23	147.403
6	0.044	19	147.170
6	0.044	17	146.908
6	0.044	17	146.152
5	0.044	18	143.753
5	0.044	16	138.733
50	0.044	21	133.292
66	0.044	14	131.459
50	0.044	24	129.809
48	0.044	16	128.899
56	0.044	16	127.090
122	0.044	16	126.363
69	319.367	67	558.956
63	274.503	44	393.299
49	68.553	29	279.979
25	41.041	25	252.449
16	34.266	36	251.092
17	31.863	21	243.146
14	29.519	23	241.980
19	27.592	14	235.712
17	26.523	17	224.841
14	15.019	18	220.533
12	8.097	21	220.124
9	5.957	18	217.262
12	5.360	23	216.904
8	4.922	20	206.445
12	4.008	18	196.186
10	3.138	14	194.781
7	3.124	23	193.408
6	3.096	22	192.523
8	2.929	24	189.580
89	0.484	24	184.198
26	0.462	19	181.737
25	0.073	15	175.714
10	0.073	19	175.112
7	0.073	14	173.419
5	0.073	27	169.129
31	0.073	21	164.194
6	0.073	14	162.605
7	0.073	14	161.933
7	0.073	14	161.668
93	0.073	20	158.981
45	0.073	13	158.494
8	0.073	15	155.936
6	0.073	26	149.023
72	0.073	18	148.061
39	0.073	61	131.606
36	0.073	14	131.284
52	125.628	28	278.610
44	66.628	21	275.785
35	50.823	26	265.864
19	42.587	52	260.752
21	18.852	22	257.182
13	9.698	15	246.047
15	9.047	23	234.714
11	8.868	25	231.577
11	8.488	19	214.775
14	7.264	15	205.987
11	6.114	13	204.739
8	5.822	29	204.424
14	5.251	14	200.051
8	3.915	18	199.894
7	2.773	21	198.997
11	2.559	17	198.366
6	1.414	22	195.583
10	0.842	52	191.052
6	0.589	19	188.270
36	0.551	12	184.579
9	0.050	16	183.706
10	0.050	27	182.467
31	0.050	18	182.152
7	0.050	21	177.956
74	0.050	20	174.548
37	0.050	16	166.295
26	0.050	20	164.044
27	0.050	21	163.543
25	0.050	15	160.594
21	0.050	20	157.711
55	0.050	19	156.565
6	0.050	16	155.157
12	17.105	18	208.466
5	4.488	16	205.068
9	3.379	16	172.838
6	3.299	18	169.388
6	3.063	19	162.396
16	30.752	37	268.459
17	18.325	34	254.887
12	8.757	22	224.906
11	7.688	17	218.846
10	4.047	14	209.827
9	1.808	20	205.888
8	0.588	22	192.722
8	0.588	22	180.188
4	0.588	31	178.551
13	23.317	16	251.597
16	18.556	15	218.763
9	15.970	23	218.534
15	14.552	15	215.065
12	6.051	20	209.756
8	2.940	18	207.102
9	1.741	19	200.248
22	1.710	17	183.900
19	1.273	16	165.414
7	1.053	21	164.330
21	0.258	18	157.267
7	0.258	18	157.249
13	0.258	13	153.292
17	0.258	18	149.320
6	0.258	20	145.840
12	0.258	15	140.927
202	985.678	201	1435.127
36	130.237	36	432.391
27	82.389	27	289.595
26	70.098	18	280.949
22	64.776	29	272.656
14	27.554	22	263.231
15	17.371	22	256.169
10	13.006	29	253.953
11	12.943	28	242.582
9	10.547	21	233.864
19	8.663	21	230.455
14	6.842	21	219.481
13	6.766	22	214.057
12	4.939	27	213.032
7	4.731	16	212.582
9	2.435	20	208.376
8	1.829	23	206.782
15	1.336	21	199.339
10	0.574	30	198.212
11	0.412	18	196.898
10	0.047	17	193.840
8	0.047	20	193.601
8	0.047	20	191.486
60	0.047	22	190.519
29	0.047	13	189.591
8	0.047	15	188.110
8	0.047	16	182.714
6	0.047	21	181.672
28	0.047	15	179.901
47	0.047	23	179.891
52	0.047	19	179.168
32	0.047	17	167.938
227	0.047	20	167.912
50	0.047	17	166.704
26	0.047	14	162.786
128	532.659	18	320.819
31	105.255	52	311.639
25	57.598	23	294.686
22	29.546	35	272.493
14	25.631	29	241.251
25	19.830	21	234.814
17	18.620	16	219.669
12	8.842	19	210.204
15	6.769	27	202.288
13	6.273	15	200.297
9	2.153	25	199.667
9	0.850	17	199.328
8	0.358	20	194.207
11	0.241	16	193.019
10	0.209	18	184.568
8	0.176	16	182.250
9	0.131	20	181.929
10	0.051	28	180.285
7	0.051	17	179.557
6	0.051	22	179.215
8	0.051	15	174.077
6	0.051	20	172.730
32	0.051	17	171.332
28	0.051	22	165.034
24	0.051	21	164.141
26	0.051	13	163.022
50	0.051	18	158.769
6	0.051	18	158.246
24	0.051	16	157.673
36	0.051	16	157.397
5	0.051	13	155.536
148	0.051	17	153.457
46	0.051	16	151.389
48	136.094	34	351.036
26	71.590	23	245.497
4	0.241	19	239.368
6	0.217	16	227.480
13	10.278	19	241.175
6	6.757	31	235.593
4	6.713	23	226.707
10	5.044	15	183.100
9	4.735	20	176.464
9	2.018	18	175.384
5	0.666	14	174.604
6	0.565	19	159.124
5	0.565	13	158.413
4	0.565	13	156.480
10	27.190	23	276.163
16	16.173	18	265.230
5	3.048	22	257.447
6	2.829	18	245.784
4	0.219	21	180.075
4	0.040	20	176.760
4	0.040	21	172.318
4	0.040	16	169.690
65	335.733	66	551.493
31	119.266	43	351.643
30	94.145	29	314.472
22	49.700	25	291.049
25	33.247	41	286.658
13	26.887	19	240.405
12	11.430	14	238.653
19	11.210	21	222.059
16	8.713	21	217.513
9	7.255	21	217.382
11	5.916	19	213.761
9	5.625	22	210.730
8	4.494	21	205.322
9	3.843	18	198.343
8	3.572	16	194.009
10	3.358	20	193.569
9	2.417	22	191.036
7	2.190	20	188.046
10	1.849	19	184.445
8	1.520	19	183.520
9	1.513	20	174.286
8	1.198	17	173.617
8	0.844	15	170.510
7	0.774	17	165.030
7	0.128	14	164.853
7	0.060	15	164.378
6	0.060	15	161.038
9	0.060	14	157.915
34	0.060	18	155.783
7	0.060	14	146.988
95	0.060	12	146.855
7	0.060	18	146.364
6	0.060	16	140.869
6	0.060	14	131.951
6	0.060	11	124.512
60	0.060	21	123.758
30	0.060	15	121.563
5	0.060	15	119.378
6	0.060	13	104.117
6	0.060	14	94.065
5	0.060	12	77.806
5	0.060	14	77.607
56	0.060	27	77.416
43	0.060	19	58.602
41	0.060	15	56.468
53	0.060	12	53.631
48	0.060	26	45.890
87	401.107	24	286.580
41	83.396	19	268.703
16	35.818	22	251.445
21	29.387	20	240.802
16	28.009	24	217.521
20	26.240	15	212.899
20	7.095	29	211.267
13	6.588	18	210.984
27	4.581	18	210.004
13	4.456	17	201.915
23	3.318	17	201.310
9	2.556	16	198.801
96	1.587	26	197.844
28	1.265	18	197.784
22	1.265	20	197.452
48	1.265	17	197.353
26	1.265	16	193.864
85	368.375	39	421.585
42	148.377	74	409.851
29	110.410	26	347.969
20	51.492	23	287.479
21	28.282	28	283.263
15	20.018	24	259.848
16	19.349	27	240.360
14	14.060	30	238.908
12	12.682	31	232.507
11	12.604	22	216.264
11	7.000	23	214.684
8	3.894	16	213.056
9	3.581	18	210.910
7	3.353	22	200.812
8	1.772	14	195.528
10	0.783	15	195.009
6	0.546	20	189.685
6	0.091	16	186.502
9	0.027	16	184.764
7	0.007	17	180.934
7	0.007	25	179.226
7	0.007	17	178.330
25	0.007	14	176.012
22	0.007	15	173.064
35	0.007	16	172.840
107	0.007	15	172.741
44	0.007	15	171.325
22	0.007	26	169.206
32	0.007	15	165.429
26	0.007	26	164.823
28	0.007	32	163.367
9	4.640	23	258.279
9	1.729	17	227.188
7	0.698	21	215.982
5	0.087	18	210.745
6	0.087	15	207.245
87	387.782	68	526.087
44	199.772	30	333.987
25	78.068	33	320.767
18	43.411	27	288.358
19	40.307	27	269.535
16	31.672	22	263.762
12	20.921	19	252.888
18	18.922	19	251.861
14	17.046	21	251.809
14	14.163	18	246.982
11	12.442	18	246.861
19	10.469	20	243.961
16	5.770	20	240.119
6	4.704	18	238.365
17	3.771	17	234.262
7	3.648	24	233.267
11	2.898	21	231.737
8	2.776	16	227.912
5	2.571	19	227.093
10	2.095	23	223.271
8	2.072	14	219.352
7	1.872	17	218.066
7	1.562	30	213.233
6	0.756	17	210.361
5	0.069	18	206.706
72	0.009	18	204.336
5	0.009	16	203.429
8	0.009	20	200.097
8	0.009	20	195.895
7	0.009	13	192.500
6	0.009	21	190.246
7	0.009	18	190.028
5	0.009	19	188.859
46	0.009	14	188.231
6	0.009	15	183.358
6	0.009	24	182.683
5	0.009	17	181.959
35	0.009	21	178.201
118	0.009	17	176.714
43	0.009	22	176.268
55	0.009	19	173.867
43	0.009	20	168.163
5	0.009	18	167.898
4	0.009	18	166.368
34	0.009	14	161.511
35	0.009	19	160.134
160	685.390	195	1077.947
23	64.262	46	381.793
22	60.946	28	358.572
25	37.839	24	354.248
12	28.744	27	312.305
18	26.944	23	253.549
17	26.471	26	236.657
14	25.055	24	231.363
15	25.021	28	230.938
19	19.465	19	226.755
14	19.424	20	224.319
16	12.550	29	223.952
16	11.481	17	222.658
14	9.171	16	214.046
14	8.584	20	213.038
10	5.679	17	208.833
11	4.787	18	205.813
7	4.272	16	202.870
6	2.481	16	201.561
9	1.667	25	199.762
7	1.650	22	191.735
8	1.192	16	187.339
6	0.979	24	184.950
6	0.280	17	183.022
8	0.106	19	182.518
38	0.106	18	181.292
7	0.106	18	173.957
28	0.106	24	172.634
7	0.106	16	171.601
40	0.106	15	170.731
28	0.106	22	170.006
