0.40	13.0	0.876175
0.40	13.5	0.876175
0.40	14.0	0.7401
0.40	14.5	0.7401
0.40	15.0	0.7275
0.40	15.5	0.7275
0.40	16.0	0.670725
0.40	16.5	0.670725
0.40	17.0	0.661975
0.40	17.5	0.661975
0.40	18.0	0.661975
0.40	18.5	0.661975
0.40	19.0	0.661975
0.40	19.5	0.661975
0.40	20.0	0.661975
0.40	20.5	0.661975
0.40	21.0	0.692225
0.40	21.5	0.692225
0.40	22.0	0.692225
0.40	22.5	0.692225
0.40	23.0	0.692225
0.40	23.5	0.69395
0.45	4.0	0.47955
0.45	4.5	0.47955
0.45	5.0	0.6129
0.45	5.5	0.713175
0.45	6.0	0.713175
0.45	6.5	0.666275
0.45	7.0	0.62975
0.45	7.5	0.675325
0.45	8.0	0.66955
0.45	8.5	0.748475
0.45	9.0	0.758875
0.45	9.5	0.89985
0.45	10.0	0.89985
0.45	10.5	0.89985
0.45	11.0	0.880775
0.45	11.5	0.899775
0.45	12.0	0.899775
0.45	12.5	0.899775
0.45	13.0	0.876175
0.45	13.5	0.876175
0.45	14.0	0.7401
0.45	14.5	0.7401
0.45	15.0	0.7275
0.45	15.5	0.7275
0.45	16.0	0.670725
0.45	16.5	0.670725
0.45	17.0	0.661975
0.45	17.5	0.77145
0.45	18.0	0.77145
0.45	18.5	0.77145
0.45	19.0	0.77145
0.45	19.5	0.77145
0.45	20.0	0.76475
0.45	20.5	0.76475
0.45	21.0	0.692225
0.45	21.5	0.692225
0.45	22.0	0.692225
0.45	22.5	0.692225
0.45	23.0	0.692225
0.45	23.5	0.69395
0.50	4.0	0.47955
0.50	4.5	0.47955
0.50	5.0	0.6129
0.50	5.5	0.713175
0.50	6.0	0.713175
0.50	6.5	0.666275
0.50	7.0	0.62975
0.50	7.5	0.675325
0.50	8.0	0.66955
0.50	8.5	0.748475
0.50	9.0	0.758875
0.50	9.5	0.89985
0.50	10.0	0.89985
0.50	10.5	0.90625
0.50	11.0	0.887175
0.50	11.5	0.89905
0.50	12.0	0.89905
0.50	12.5	0.89905
0.50	13.0	0.87545
0.50	13.5	0.87545
0.50	14.0	0.7401
0.50	14.5	0.7401
0.50	15.0	0.7275
0.50	15.5	0.7275
0.50	16.0	0.670725
0.50	16.5	0.670725
0.50	17.0	0.661975
0.50	17.5	0.797325
0.50	18.0	0.784375
0.50	18.5	0.784375
0.50	19.0	0.755325
0.50	19.5	0.755325
0.50	20.0	0.755325
0.50	20.5	0.755325
0.50	21.0	0.7009
0.50	21.5	0.7009
0.50	22.0	0.7009
0.50	22.5	0.7009
0.50	23.0	0.7009
0.50	23.5	0.702625
0.55	4.0	0.704025
0.55	4.5	0.704025
0.55	5.0	0.6129
0.55	5.5	0.713175
0.55	6.0	0.713175
0.55	6.5	0.70775
0.55	7.0	0.62975
0.55	7.5	0.62975
0.55	8.0	0.623975
0.55	8.5	0.7029
0.55	9.0	0.7133
0.55	9.5	0.854275
0.55	10.0	0.854275
0.55	10.5	0.8842
0.55	11.0	0.865125
0.55	11.5	0.879925
0.55	12.0	0.879925
0.55	12.5	0.879925
0.55	13.0	0.856325
0.55	13.5	0.856325
0.55	14.0	0.720975
0.55	14.5	0.73475
0.55	15.0	0.73475
0.55	15.5	0.73475
0.55	16.0	0.677975
0.55	16.5	0.6663
0.55	17.0	0.6663
0.55	17.5	0.80165
0.55	18.0	0.7887
0.55	18.5	0.7887
0.55	19.0	0.75965
0.55	19.5	0.75965
0.55	20.0	0.75965
0.55	20.5	0.75965
0.55	21.0	0.70695
0.55	21.5	0.70695
0.55	22.0	0.70695
0.55	22.5	0.70695
0.55	23.0	0.70945
0.55	23.5	0.70945
0.60	4.0	0.704025
0.60	4.5	0.704025
0.60	5.0	0.6129
0.60	5.5	0.7079
0.60	6.0	0.7079
0.60	6.5	0.70775
0.60	7.0	0.70775
0.60	7.5	0.70775
0.60	8.0	0.683325
0.60	8.5	0.76225
0.60	9.0	0.77265
0.60	9.5	0.913625
0.60	10.0	0.913625
0.60	10.5	0.920025
0.60	11.0	0.920025
0.60	11.5	0.91575
0.60	12.0	0.91575
0.60	12.5	0.91575
0.60	13.0	0.89215
0.60	13.5	0.87505
0.60	14.0	0.7397
0.60	14.5	0.7397
0.60	15.0	0.7397
0.60	15.5	0.7397
0.60	16.0	0.682925
0.60	16.5	0.671475
0.60	17.0	0.671475
0.60	17.5	0.806825
0.60	18.0	0.793875
0.60	18.5	0.793875
0.60	19.0	0.764825
0.60	19.5	0.764825
0.60	20.0	0.764825
0.60	20.5	0.764825
0.60	21.0	0.764825
0.60	21.5	0.764825
0.60	22.0	0.7092
0.60	22.5	0.7092
0.60	23.0	0.71175
0.60	23.5	0.71175
0.65	4.0	0.704025
0.65	4.5	0.704025
0.65	5.0	0.6129
0.65	5.5	0.7079
0.65	6.0	0.7079
0.65	6.5	0.79865
0.65	7.0	0.79865
0.65	7.5	0.79865
0.65	8.0	0.774225
0.65	8.5	0.76225
0.65	9.0	0.77265
0.65	9.5	0.913625
0.65	10.0	0.913625
0.65	10.5	0.920025
0.65	11.0	0.920025
0.65	11.5	0.91575
0.65	12.0	0.91575
0.65	12.5	0.91575
0.65	13.0	0.89215
0.65	13.5	0.87505
0.65	14.0	0.7397
0.65	14.5	0.7397
0.65	15.0	0.7397
0.65	15.5	0.7397
0.65	16.0	0.684275
0.65	16.5	0.672825
0.65	17.0	0.672825
0.65	17.5	0.808175
0.65	18.0	0.795225
0.65	18.5	0.795225
0.65	19.0	0.766175
0.65	19.5	0.766175
0.65	20.0	0.766175
0.65	20.5	0.766175
0.65	21.0	0.766175
0.65	21.5	0.766175
0.65	22.0	0.71055
0.65	22.5	0.71055
0.65	23.0	0.7131
0.65	23.5	0.7131
0.70	4.0	0.704025
0.70	4.5	0.704025
0.70	5.0	0.6129
0.70	5.5	0.7079
0.70	6.0	0.7079
0.70	6.5	0.79865
0.70	7.0	0.79865
0.70	7.5	0.79865
0.70	8.0	0.774225
0.70	8.5	0.76225
0.70	9.0	0.77265
0.70	9.5	0.913625
0.70	10.0	0.913625
0.70	10.5	0.920025
0.70	11.0	0.920025
0.70	11.5	0.91575
0.70	12.0	0.91575
0.70	12.5	0.91575
0.70	13.0	0.89215
0.70	13.5	0.87505
0.70	14.0	0.7397
0.70	14.5	0.7397
0.70	15.0	0.7397
0.70	15.5	0.7397
0.70	16.0	0.684275
0.70	16.5	0.672825
0.70	17.0	0.672825
0.70	17.5	0.808175
0.70	18.0	0.795225
0.70	18.5	0.795225
0.70	19.0	0.766175
0.70	19.5	0.766175
0.70	20.0	0.766175
0.70	20.5	0.766175
0.70	21.0	0.766175
0.70	21.5	0.766175
0.70	22.0	0.71055
0.70	22.5	0.71055
0.70	23.0	0.7131
0.70	23.5	0.7131
0.75	4.0	0.704025
0.75	4.5	0.704025
0.75	5.0	0.6129
0.75	5.5	0.650525
0.75	6.0	0.70155
0.75	6.5	0.7923
0.75	7.0	0.7923
0.75	7.5	0.7923
0.75	8.0	0.767875
0.75	8.5	0.7559
0.75	9.0	0.7663
0.75	9.5	0.913625
0.75	10.0	0.913625
0.75	10.5	0.920025
0.75	11.0	0.920025
0.75	11.5	0.91575
0.75	12.0	0.91575
0.75	12.5	0.91575
0.75	13.0	0.89215
0.75	13.5	0.87505
0.75	14.0	0.87505
0.75	14.5	0.87505
0.75	15.0	0.87505
0.75	15.5	0.87505
0.75	16.0	0.819625
0.75	16.5	0.808175
0.75	17.0	0.808175
0.75	17.5	0.808175
0.75	18.0	0.795225
0.75	18.5	0.795225
0.75	19.0	0.766175
0.75	19.5	0.766175
0.75	20.0	0.766175
0.75	20.5	0.766175
0.75	21.0	0.766175
0.75	21.5	0.766175
0.75	22.0	0.71055
0.75	22.5	0.71055
0.75	23.0	0.7131
0.75	23.5	0.7131
0.80	4.0	0.8262
0.80	4.5	0.8262
0.80	5.0	0.735075
0.80	5.5	0.650525
0.80	6.0	0.83635
0.80	6.5	0.9271
0.80	7.0	0.9271
0.80	7.5	0.9271
0.80	8.0	0.902675
0.80	8.5	0.7084
0.80	9.0	0.7188
0.80	9.5	0.913625
0.80	10.0	0.913625
0.80	10.5	0.920025
0.80	11.0	0.920025
0.80	11.5	0.91575
0.80	12.0	0.91575
0.80	12.5	0.91575
0.80	13.0	0.89215
0.80	13.5	0.87505
0.80	14.0	0.87505
0.80	14.5	0.87675
0.80	15.0	0.87675
0.80	15.5	0.87675
0.80	16.0	0.821325
0.80	16.5	0.809875
0.80	17.0	0.809875
0.80	17.5	0.795525
0.80	18.0	0.795525
0.80	18.5	0.795525
0.80	19.0	0.795525
0.80	19.5	0.795525
0.80	20.0	0.795525
0.80	20.5	0.795525
0.80	21.0	0.795525
0.80	21.5	0.795525
0.80	22.0	0.7399
0.80	22.5	0.7399
0.80	23.0	0.74245
0.80	23.5	0.74245
0.85	4.0	0.8262
0.85	4.5	0.8262
0.85	5.0	0.735075
0.85	5.5	0.66835
0.85	6.0	0.854175
0.85	6.5	0.93095
0.85	7.0	0.9511
0.85	7.5	0.9511
0.85	8.0	0.93825
0.85	8.5	0.75595
0.85	9.0	0.7469
0.85	9.5	0.917125
0.85	10.0	0.917125
0.85	10.5	0.923525
0.85	11.0	0.923525
0.85	11.5	0.930175
0.85	12.0	0.930175
0.85	12.5	0.930175
0.85	13.0	0.930175
0.85	13.5	0.781025
0.85	14.0	0.8747
0.85	14.5	0.8764
0.85	15.0	0.8764
0.85	15.5	0.81125
0.85	16.0	0.801675
0.85	16.5	0.801675
0.85	17.0	0.801675
0.85	17.5	0.787325
0.85	18.0	0.787325
0.85	18.5	0.787325
0.85	19.0	0.787325
0.85	19.5	0.787325
0.85	20.0	0.787325
0.85	20.5	0.787325
0.85	21.0	0.787325
0.85	21.5	0.787325
0.85	22.0	0.787325
0.85	22.5	0.787325
0.85	23.0	0.78895
0.85	23.5	0.78895
